family,method,run,weighted_mae,weighted_rmse,weighted_bias,weighted_r2,weighted_prediction_mean
permutation,permuted_gated_a1_d0p15,324,2.5718310006858363,3.674549146358718,0.004659241357557991,0.2182516801485327,3.836572923537514
permutation,permuted_llm_a1p25,325,2.635755394572602,3.865377288105397,-0.6263875915639591,0.13494719865012916,3.2055260906159972
permutation,permuted_gated_a1_d0p15,325,2.576097041580686,3.667679967903158,0.03491793222506565,0.22117173875179397,3.8668316144050214
permutation,permuted_llm_a1p25,326,2.645695476900987,3.895859897810942,-0.6460303258279494,0.12124967884308258,3.185883356352006
permutation,permuted_gated_a1_d0p15,326,2.5956526941564073,3.7043557308924098,0.017461425721892455,0.20551773538356988,3.849375107901848
permutation,permuted_llm_a1p25,327,2.6653174218530333,3.9191561396939996,-0.6277174615688131,0.11070885449558576,3.2041962206111427
permutation,permuted_gated_a1_d0p15,327,2.5962650090650645,3.7046068175468996,0.028998040937850567,0.20541002939147757,3.8609117231178067
permutation,permuted_llm_a1p25,328,2.6467181563371494,3.8623400985719742,-0.6390090904735227,0.13630608132407596,3.1929045917064336
permutation,permuted_gated_a1_d0p15,328,2.585319863458077,3.683588882991795,0.022731847221760457,0.21440060011769446,3.8546455294017163
permutation,permuted_llm_a1p25,329,2.6562596117850137,3.910908088983048,-0.6579173687559295,0.11444802683838906,3.173996313424026
permutation,permuted_gated_a1_d0p15,329,2.588866056484814,3.702484591245485,0.00749825686344612,0.20632014849964053,3.8394119390434023
permutation,permuted_llm_a1p25,330,2.623332296579296,3.8868949031269824,-0.657458806372315,0.12528931471625038,3.174454875807641
permutation,permuted_gated_a1_d0p15,330,2.572241858863259,3.6745306628197136,0.002184403756287826,0.2182595447537643,3.834098085936244
permutation,permuted_llm_a1p25,331,2.668464011008847,3.9249166165377685,-0.6368698002946447,0.10809272712692619,3.1950438818853115
permutation,permuted_gated_a1_d0p15,331,2.5890441918277993,3.6963023089299143,0.022905666782845478,0.20896845464386382,3.8548193489628013
permutation,permuted_llm_a1p25,332,2.6559961664876335,3.91213378715603,-0.6701482521220133,0.11389286701421164,3.1617654300579425
permutation,permuted_gated_a1_d0p15,332,2.581158787875461,3.693550965963212,-0.0038943020242884056,0.21014562517565227,3.8280193801556672
permutation,permuted_llm_a1p25,333,2.617164016087661,3.857994566514935,-0.6522565136330893,0.13824847797525497,3.179657168546866
permutation,permuted_gated_a1_d0p15,333,2.5622001728739496,3.660549704148288,-0.0035354175157177115,0.22419700430855205,3.8283782646642384
permutation,permuted_llm_a1p25,334,2.60726028997786,3.8166722219774205,-0.6159118304270883,0.15660977343228188,3.2160018517528677
permutation,permuted_gated_a1_d0p15,334,2.5671037046068723,3.645168319045199,0.03989565369401713,0.2307030511744793,3.8718093358739734
permutation,permuted_llm_a1p25,335,2.652798015788796,3.887379859723389,-0.6413375937103764,0.12507103087259364,3.19057608846958
permutation,permuted_gated_a1_d0p15,335,2.574515880787048,3.656791744983354,0.02140139908051232,0.22578908184039714,3.853315081260469
permutation,permuted_llm_a1p25,336,2.654660525694727,3.916787461135061,-0.6312706363772226,0.11178347782891451,3.2006430458027335
permutation,permuted_gated_a1_d0p15,336,2.5897638220727006,3.7028430002953763,0.02119087852661502,0.20616648098110024,3.853104560706571
permutation,permuted_llm_a1p25,337,2.639665558452982,3.8758280501143623,-0.6479454063750472,0.1302632148855406,3.183968275804909
permutation,permuted_gated_a1_d0p15,337,2.5756105505880162,3.6716434522859998,0.02204256895916727,0.21948754514987534,3.853956251139123
permutation,permuted_llm_a1p25,338,2.6804589156528036,3.887843838145532,-0.6336933418572936,0.12486216402488948,3.198220340322662
permutation,permuted_gated_a1_d0p15,338,2.5865849739704605,3.674299036515191,0.02495672256466543,0.21835809663011407,3.856870404744621
permutation,permuted_llm_a1p25,339,2.6297026734565083,3.8556526373157767,-0.6470905585065252,0.1392943832880278,3.184823123673431
permutation,permuted_gated_a1_d0p15,339,2.5800539231334665,3.6830216137777074,0.00751277339321908,0.21464254462005594,3.8394264555731747
permutation,permuted_llm_a1p25,340,2.6272953736625184,3.866091895336187,-0.6457674260814558,0.13462731777807257,3.1861462560985
permutation,permuted_gated_a1_d0p15,340,2.5637412659971472,3.6639028878808384,0.01512940614208261,0.22277503128064746,3.847043088322039
permutation,permuted_llm_a1p25,341,2.6799293311121137,3.901556928938622,-0.6201316847283052,0.1186777545586798,3.2117819974516513
permutation,permuted_gated_a1_d0p15,341,2.5879055034648037,3.683237007410038,0.02979237001221235,0.2145506820358839,3.8617060521921682
permutation,permuted_llm_a1p25,342,2.6455262890093216,3.871176930447991,-0.6412790005686368,0.1323493872326429,3.190634681611319
permutation,permuted_gated_a1_d0p15,342,2.576160402269008,3.6604513432496386,0.008812817080746478,0.224238696218659,3.840726499260702
permutation,permuted_llm_a1p25,343,2.6831939219404646,3.909881907684493,-0.6559806075832464,0.11491268498507401,3.1759330745967094
permutation,permuted_gated_a1_d0p15,343,2.6011551055466327,3.70185314655394,0.003883308467898312,0.20659084358602287,3.835796990647854
permutation,permuted_llm_a1p25,344,2.635632075769932,3.8812793220321486,-0.6228379396676931,0.12781496081897914,3.2090757425122627
permutation,permuted_gated_a1_d0p15,344,2.576677269193031,3.6802303029205587,0.03500910670918273,0.21583251650270596,3.8669227888891387
permutation,permuted_llm_a1p25,345,2.63864161207227,3.9138286972894627,-0.6548822672290129,0.11312489874954768,3.177031414950943
permutation,permuted_gated_a1_d0p15,345,2.5783533721132685,3.697675245778041,0.011843702388599728,0.20838071156338012,3.8437573845685558
permutation,permuted_llm_a1p25,346,2.643241884294821,3.8912204990911343,-0.634564944428651,0.1233413585966674,3.197348737751305
permutation,permuted_gated_a1_d0p15,346,2.583126801924457,3.688059782542026,0.018553722558041226,0.21249242434823268,3.8504674047379974
permutation,permuted_llm_a1p25,347,2.616534945345813,3.8663206462108572,-0.6654815529837473,0.13452490913405835,3.1664321291962088
permutation,permuted_gated_a1_d0p15,347,2.559510960634332,3.6750318692214505,0.0006953720781720562,0.2180462712348782,3.832609054258128
permutation,permuted_llm_a1p25,348,2.6447512766821175,3.8593056790405913,-0.639192376261201,0.13766265796881805,3.192721305918755
permutation,permuted_gated_a1_d0p15,348,2.5752850225145285,3.6661423165619764,0.01840699141338992,0.2218246393837635,3.850320673593346
permutation,permuted_llm_a1p25,349,2.6226870459280116,3.8504951174882662,-0.6409756437868611,0.14159549166700847,3.1909380383930954
permutation,permuted_gated_a1_d0p15,349,2.576085044584518,3.6838593180948473,0.017889291333665208,0.21428524443594843,3.8498029735136217
permutation,permuted_llm_a1p25,350,2.665022075001468,3.9223855165875974,-0.6773928066639692,0.10924270240747913,3.154520875515987
permutation,permuted_gated_a1_d0p15,350,2.5847212251705054,3.6920875790228074,-0.009106561189902631,0.21077138267075224,3.8228071209900536
permutation,permuted_llm_a1p25,351,2.635509685209385,3.8523701555218595,-0.6505087285920726,0.14075927037937086,3.181404953587883
permutation,permuted_gated_a1_d0p15,351,2.5769538287786213,3.6593012325269187,0.015477997058965123,0.22472610672849236,3.847391679238921
permutation,permuted_llm_a1p25,352,2.6195222793457007,3.8762139472549006,-0.6616712001882028,0.1300900154336978,3.170242481991753
permutation,permuted_gated_a1_d0p15,352,2.5663663169865365,3.677715722287861,-0.004149376409747214,0.21690374224323228,3.827764305770208
permutation,permuted_llm_a1p25,353,2.6593992411731806,3.871280690350777,-0.641820838826708,0.13230287499548032,3.1900928433532485
permutation,permuted_gated_a1_d0p15,353,2.5853026325508,3.6768968774660444,0.03095593630336446,0.2172524167893527,3.86286961848332
permutation,permuted_llm_a1p25,354,2.646639340898685,3.8890017351625854,-0.6375853134284313,0.12434081058174362,3.194328368751525
permutation,permuted_gated_a1_d0p15,354,2.5813782740442552,3.678712175942377,0.02310570522007171,0.21647933486753468,3.855019387400028
permutation,permuted_llm_a1p25,355,2.641510491122865,3.8678415236228734,-0.637028249394135,0.13384387901434325,3.194885432785821
permutation,permuted_gated_a1_d0p15,355,2.5730486742708254,3.6717565103359004,0.01872111134691936,0.21943947698867328,3.8506347935268757
permutation,permuted_llm_a1p25,356,2.65750831942565,3.930466912637585,-0.6624570831289729,0.10556841890247393,3.1694565990509833
permutation,permuted_gated_a1_d0p15,356,2.5813700411247424,3.698703231655585,0.0075244095221934605,0.20794049628602096,3.83943809170215
permutation,permuted_llm_a1p25,357,2.6631479008645735,3.8689796457531016,-0.6244278137743902,0.1333340667692885,3.2074858684055663
permutation,permuted_gated_a1_d0p15,357,2.5960136141692476,3.683023650528806,0.030742834496054364,0.21464167599734885,3.8626565166760107
permutation,permuted_llm_a1p25,358,2.649135985435353,3.9136258569846385,-0.645516173302429,0.11321682375094533,3.186397508877527
permutation,permuted_gated_a1_d0p15,358,2.5974981576958815,3.714780402005749,0.01603281371840952,0.20103983386364666,3.847946495898366
permutation,permuted_llm_a1p25,359,2.653118559332249,3.8946356904559636,-0.6558644968428273,0.1218018565974116,3.176049185337128
permutation,permuted_gated_a1_d0p15,359,2.578379637967152,3.674466544687718,0.013132157921005583,0.21828682622450557,3.8450458401009615
permutation,permuted_llm_a1p25,360,2.6607402691811632,3.887205754307179,-0.6341492816564734,0.12514940060572777,3.197764400523483
permutation,permuted_gated_a1_d0p15,360,2.5796147240674374,3.669220941435031,0.01860143997990318,0.22051715281796214,3.850515122159859
permutation,permuted_llm_a1p25,361,2.632952969318413,3.8601648508300896,-0.6426372255913719,0.13727866227150076,3.189276456588584
permutation,permuted_gated_a1_d0p15,361,2.5738216968665117,3.669591566796799,0.011542792802206282,0.2203596748642308,3.8434564749821627
permutation,permuted_llm_a1p25,362,2.644767546822946,3.8987272390693333,-0.6302380815596024,0.11995568760356723,3.2016756006203533
permutation,permuted_gated_a1_d0p15,362,2.5899974671159063,3.700053559796609,0.03347020555646308,0.20736205816600373,3.865383887736419
permutation,permuted_llm_a1p25,363,2.635279649554297,3.8523959905135357,-0.6203167025667606,0.1407477457591313,3.2115969796131956
permutation,permuted_gated_a1_d0p15,363,2.5764192566391917,3.665176336855916,0.03326183902531103,0.22223466305962136,3.865175521205267
permutation,permuted_llm_a1p25,364,2.6592395961818656,3.89070176428831,-0.6565577705016878,0.12357507603120321,3.175355911678268
permutation,permuted_gated_a1_d0p15,364,2.5916698947476156,3.6922729274168025,0.006010417849079161,0.21069213973548517,3.8379241000290354
permutation,permuted_llm_a1p25,365,2.651290482430229,3.8961717354297427,-0.6539343117333183,0.12110899700036137,3.177979370446638
permutation,permuted_gated_a1_d0p15,365,2.572796882264802,3.6835364208107855,0.0120860400790634,0.21442297718839232,3.8439997222590194
permutation,permuted_llm_a1p25,366,2.644919862415079,3.8917312572287828,-0.6393944948809158,0.12311120462751246,3.1925191872990397
permutation,permuted_gated_a1_d0p15,366,2.582491078823479,3.694790733768931,0.02665624826494255,0.20961529521510203,3.8585699304448986
permutation,permuted_llm_a1p25,367,2.6463320347496615,3.88186936983099,-0.626286590819279,0.12754975445891958,3.205627091360677
permutation,permuted_gated_a1_d0p15,367,2.5825303545208036,3.671101902960451,0.03426547211023109,0.2197177716557701,3.8661791542901867
permutation,permuted_llm_a1p25,368,2.639358229812459,3.890320335503697,-0.6469197283563868,0.12374690997140203,3.1849939538235694
permutation,permuted_gated_a1_d0p15,368,2.5752898353211333,3.681410266354995,0.01727529549351261,0.21532959292732856,3.8491889776734687
permutation,permuted_llm_a1p25,369,2.652962965855838,3.870119798273282,-0.6519938788446189,0.132823194635031,3.1799198033353373
permutation,permuted_gated_a1_d0p15,369,2.5743737105880213,3.668739291485766,0.00925770059023384,0.22072178112373575,3.8411713827701894
permutation,permuted_llm_a1p25,370,2.637005255485311,3.8829572620544868,-0.624220183837739,0.1270606783237027,3.2076934983422163
permutation,permuted_gated_a1_d0p15,370,2.594563982855467,3.6883572909979234,0.04308049499543404,0.2123653658803577,3.87499417717539
permutation,permuted_llm_a1p25,371,2.626841875499736,3.8611721208996745,-0.6345090352659808,0.13682836711940938,3.1974046469139754
permutation,permuted_gated_a1_d0p15,371,2.5699414896044277,3.660171273193063,0.027956958210587742,0.22435740245460256,3.8598706403905436
permutation,permuted_llm_a1p25,372,2.640424097084924,3.8669948579451905,-0.628346622766443,0.134223038496737,3.203567059413513
permutation,permuted_gated_a1_d0p15,372,2.5831729902326592,3.680733175079925,0.023733059587853263,0.21561820223180428,3.855646741767809
permutation,permuted_llm_a1p25,373,2.644621198146748,3.878082387894402,-0.6490651857900497,0.12925117272401654,3.1828484963899064
permutation,permuted_gated_a1_d0p15,373,2.580948037266836,3.673562947539903,0.015130346252960407,0.21867124498844848,3.8470440284329164
permutation,permuted_llm_a1p25,374,2.6409448917667935,3.8535798693346166,-0.622543346282257,0.14021955143343434,3.209370335897699
permutation,permuted_gated_a1_d0p15,374,2.5854905625423394,3.679999844418388,0.03644443862926615,0.2159307236204565,3.8683581208092224
permutation,permuted_llm_a1p25,375,2.6609080305122794,3.8844286530344827,-0.6474813759862739,0.12639897729718141,3.1844323061936826
permutation,permuted_gated_a1_d0p15,375,2.5916793017613378,3.681038135760764,0.011418097152743759,0.2154882196956157,3.8433317793326998
permutation,permuted_llm_a1p25,376,2.6611606887751798,3.8961834452024524,-0.6499774592204453,0.12110371405595033,3.1819362229595107
permutation,permuted_gated_a1_d0p15,376,2.595779606701267,3.698894076115074,0.013226341188742278,0.2078587573314965,3.845140023368698
permutation,permuted_llm_a1p25,377,2.6391062560121052,3.864907127220733,-0.6330887958215509,0.13515762533034592,3.1988248863584055
permutation,permuted_gated_a1_d0p15,377,2.5708135582999936,3.665271296575472,0.023841928586337793,0.22219436085953748,3.855755610766294
permutation,permuted_llm_a1p25,378,2.6436251309439003,3.882104522363727,-0.6488296635236825,0.1274440501812386,3.1830840186562734
permutation,permuted_gated_a1_d0p15,378,2.5818136369371447,3.676604597620392,0.01937201100796561,0.21737685446460542,3.8512856931879216
permutation,permuted_llm_a1p25,379,2.633282104690079,3.849777746678576,-0.645037976745231,0.1419153139003939,3.186875705434725
permutation,permuted_gated_a1_d0p15,379,2.5854315285774545,3.678499963320876,0.017710418108938104,0.21656972964186327,3.8496241002888945
permutation,permuted_llm_a1p25,380,2.6704675021827957,3.902987371975225,-0.6309025433423561,0.1180313908653099,3.2010111388375995
permutation,permuted_gated_a1_d0p15,380,2.590286142514394,3.6834687525590915,0.023389405721316325,0.21445183974293636,3.8553030879012726
permutation,permuted_llm_a1p25,381,2.631443139973458,3.8397288272154864,-0.6330937589798762,0.14638911502097018,3.1988199232000794
permutation,permuted_gated_a1_d0p15,381,2.57107604881919,3.651391999816254,0.029902080753766987,0.2280738469507828,3.8618157629337233
permutation,permuted_llm_a1p25,382,2.6434341646440376,3.8598883590719653,-0.635344681936601,0.1374022460073674,3.196569000243355
permutation,permuted_gated_a1_d0p15,382,2.5821725040469885,3.6692210344041336,0.021726974132633893,0.22051711331757617,3.8536406563125896
permutation,permuted_llm_a1p25,383,2.653514295710312,3.8790462588153725,-0.6524245595957624,0.12881828157320585,3.1794891225841937
permutation,permuted_gated_a1_d0p15,383,2.5835828629759487,3.674687124341189,0.003578486345524366,0.21819297031676566,3.8354921685254806
permutation,permuted_llm_a1p25,384,2.6488546234550356,3.875864697987352,-0.6503732802272644,0.1302467672240264,3.1815404019526916
permutation,permuted_gated_a1_d0p15,384,2.5789079905236982,3.6785870929756603,0.015954537441184403,0.2165326162434157,3.847868219621141
permutation,permuted_llm_a1p25,385,2.6319861394023345,3.882506080511473,-0.6613874324123076,0.12726352950208364,3.170526249767648
permutation,permuted_gated_a1_d0p15,385,2.5723362726450536,3.6801491636027355,0.009580665858961342,0.21586709374816726,3.841494348038917
permutation,permuted_llm_a1p25,386,2.665448980788251,3.914164491384642,-0.6758834853753667,0.1129727100766843,3.15603019680459
permutation,permuted_gated_a1_d0p15,386,2.594727474241128,3.70525608264504,-0.00855317553085623,0.20513148715008112,3.8233605066491
permutation,permuted_llm_a1p25,387,2.6473711452455784,3.894521273482803,-0.6340936667771722,0.12185345541456538,3.1978200154027836
permutation,permuted_gated_a1_d0p15,387,2.5892743429896816,3.6885275764084633,0.01883601247010212,0.2122926366014095,3.8507496946500583
permutation,permuted_llm_a1p25,388,2.667774039720557,3.897743096431741,-0.6290268953655459,0.12039992479468686,3.20288678681441
permutation,permuted_gated_a1_d0p15,388,2.5904631060539827,3.6817619564036885,0.021000322621934884,0.215179664538393,3.852914004801891
permutation,permuted_llm_a1p25,389,2.646717657349922,3.8625069312855422,-0.6409274622025296,0.13623146567217437,3.1909862199774266
permutation,permuted_gated_a1_d0p15,389,2.5907902216684895,3.6781973789385263,0.01744200025988594,0.2166986104449642,3.849355682439842
permutation,permuted_llm_a1p25,390,2.6211815725734864,3.8463236024443472,-0.6465936001499365,0.14345442539779785,3.185320082030019
permutation,permuted_gated_a1_d0p15,390,2.575895570344571,3.6752344433250834,0.016298214481155503,0.2179600635789649,3.8482118966611116
permutation,permuted_llm_a1p25,391,2.6266245040033307,3.870448814121943,-0.6435122359744708,0.13267574336459786,3.1884014462054853
permutation,permuted_gated_a1_d0p15,391,2.5872560204877866,3.6855239856254394,0.012099117639522405,0.21357498421755206,3.8440127998194784
permutation,permuted_llm_a1p25,392,2.6603105254699493,3.911381718240792,-0.647255427965474,0.11423352488065353,3.184658254214482
permutation,permuted_gated_a1_d0p15,392,2.588744490645507,3.7041020074621605,0.012758077650278699,0.2056265650299106,3.8446717598302347
permutation,permuted_llm_a1p25,393,2.6531440314092327,3.8896064112035194,-0.6380534803671191,0.12406848810340865,3.193860201812837
permutation,permuted_gated_a1_d0p15,393,2.5913295423574714,3.6988892478055786,0.02548713892629006,0.20786082535534844,3.8574008211062463
permutation,permuted_llm_a1p25,394,2.6513291241354646,3.8822242080006464,-0.6360846484686449,0.12739024739265814,3.1958290337113113
permutation,permuted_gated_a1_d0p15,394,2.5785996690419206,3.6734525731346426,0.014854449774825607,0.21871819526660186,3.8467681319547817
permutation,permuted_llm_a1p25,395,2.643970583024698,3.8820051465704632,-0.6560132402599607,0.12748872173984738,3.175900441919995
permutation,permuted_gated_a1_d0p15,395,2.5886179045664552,3.690479843324992,0.006700818351237866,0.21145857912909483,3.838614500531194
permutation,permuted_llm_a1p25,396,2.6386829622362655,3.863703659099853,-0.6291066189427953,0.13569613668273095,3.202807063237161
permutation,permuted_gated_a1_d0p15,396,2.5833412222243126,3.676826792341948,0.04015166154559154,0.21728225632007747,3.8720653437255477
permutation,permuted_llm_a1p25,397,2.614389425771313,3.854661855058871,-0.6488071519441981,0.13973667535414624,3.1831065302357575
permutation,permuted_gated_a1_d0p15,397,2.574340219292482,3.684306410425839,0.005738784116023479,0.2140945160024028,3.83765246629598
permutation,permuted_llm_a1p25,398,2.6383608532786735,3.8817449854025927,-0.6479392177572791,0.12760566437043364,3.183974464422677
permutation,permuted_gated_a1_d0p15,398,2.574605040138212,3.6870975155079724,-0.00293333702575601,0.21290331449881827,3.8289803451542
permutation,permuted_llm_a1p25,399,2.617920231492984,3.8878766968429024,-0.6528172905630433,0.1248473712440965,3.1790963916169126
permutation,permuted_gated_a1_d0p15,399,2.568687052711982,3.67494622834095,0.01815582802953864,0.218082715232069,3.850069510209495
permutation,permuted_llm_a1p25,400,2.6388513534915994,3.8737927505490983,-0.6316072245234732,0.13117641851324724,3.200306457656483
permutation,permuted_gated_a1_d0p15,400,2.587079262883087,3.69204185966294,0.02068438397706968,0.21079092868800775,3.852598066157026
permutation,permuted_llm_a1p25,401,2.649318403552763,3.8781389366224763,-0.6613136328099436,0.12922577867988494,3.170600049370013
permutation,permuted_gated_a1_d0p15,401,2.5881154119450818,3.693990625529477,0.001343177548250214,0.2099575743251798,3.833256859728206
permutation,permuted_llm_a1p25,402,2.6391467974129506,3.882770447401754,-0.6494297481714532,0.12714467303303134,3.182483934008503
permutation,permuted_gated_a1_d0p15,402,2.5822488529923366,3.6850176619502526,0.02252975447677616,0.21379105023914824,3.8544434366567324
permutation,permuted_llm_a1p25,403,2.6446389785820954,3.864122766569197,-0.6430988301713816,0.13550861927286573,3.1888148520085746
permutation,permuted_gated_a1_d0p15,403,2.581602350377372,3.665805279950512,0.022029409576028402,0.22196771158790862,3.8539430917559847
permutation,permuted_llm_a1p25,404,2.637076751212321,3.893301659913994,-0.6610627877199298,0.12240337242267185,3.1708508944600258
permutation,permuted_gated_a1_d0p15,404,2.565565848074943,3.684051529205688,-0.008789391774693872,0.21420325050900213,3.8231242904052625
permutation,permuted_llm_a1p25,405,2.653868149105718,3.9263431158302553,-0.6665189564838399,0.1074442872104654,3.165394725696116
permutation,permuted_gated_a1_d0p15,405,2.5976353538373167,3.71186345549889,-0.004414252671888271,0.20229407170180436,3.827499429508068
permutation,permuted_llm_a1p25,406,2.650166331646285,3.886054637734542,-0.6232898447188108,0.12566746215317348,3.2086238374611455
permutation,permuted_gated_a1_d0p15,406,2.5912354139570963,3.685961410384613,0.03832368929936002,0.2133882958721266,3.870237371479316
permutation,permuted_llm_a1p25,407,2.6209948205490154,3.853025277085315,-0.6658363029522195,0.14046700615214092,3.166077379227737
permutation,permuted_gated_a1_d0p15,407,2.571951573628019,3.6750267414292597,-0.0027730185921271545,0.2180484533620375,3.829140663587829
permutation,permuted_llm_a1p25,408,2.6505254851183793,3.8739419048291404,-0.6416619310414866,0.1311095118618436,3.190251751138469
permutation,permuted_gated_a1_d0p15,408,2.5767966088174634,3.6789406853649163,0.0131145295492203,0.21638199242435507,3.8450282117291765
permutation,permuted_llm_a1p25,409,2.653912856440924,3.9096599403784453,-0.6402152524857365,0.11501317644489617,3.1916984296942195
permutation,permuted_gated_a1_d0p15,409,2.5755863291789085,3.6868086791681494,0.012337250238151494,0.21302662733234945,3.844250932418108
permutation,permuted_llm_a1p25,410,2.6217947855152977,3.8578951523720733,-0.6267575199363554,0.13829288922760574,3.2051561622436004
permutation,permuted_gated_a1_d0p15,410,2.570818928556147,3.6827077738577425,0.023484317303465667,0.21477638364970664,3.8553979994834218
permutation,permuted_llm_a1p25,411,2.6486908499426036,3.861352398963272,-0.65279358121296,0.1367477622987019,3.1791201009669963
permutation,permuted_gated_a1_d0p15,411,2.5752198587309167,3.6736020320037617,0.007604175031075833,0.21865461917945872,3.839517857211032
permutation,permuted_llm_a1p25,412,2.6747917587992323,3.909628028869374,-0.644947811383109,0.11502762330228156,3.186965870796847
permutation,permuted_gated_a1_d0p15,412,2.5963581727485,3.695382510134691,0.020259298512961352,0.20936209091806046,3.8521729806929175
permutation,permuted_llm_a1p25,413,2.6555733835978934,3.901311086035287,-0.6461651005011041,0.11878881790969043,3.185748581678852
permutation,permuted_gated_a1_d0p15,413,2.579132929798282,3.686474265964395,0.031546576751548094,0.21316938621900083,3.8634602589315037
permutation,permuted_llm_a1p25,414,2.6428042677049404,3.9064735804085027,-0.6619746856799335,0.11645511130999864,3.169938996500022
permutation,permuted_gated_a1_d0p15,414,2.5822474462651743,3.7064344009889214,0.003598736360690443,0.20462585026270008,3.835512418540646
permutation,permuted_llm_a1p25,415,2.670119703353648,3.90888847012612,-0.6339760772107282,0.11536240049908253,3.1979376049692276
permutation,permuted_gated_a1_d0p15,415,2.5824558696673994,3.689947902697295,0.018620450497933295,0.2116858812720136,3.8505341326778892
permutation,permuted_llm_a1p25,416,2.6371463371100394,3.8897510690791623,-0.6449787145413749,0.12400333356870297,3.186934967638581
permutation,permuted_gated_a1_d0p15,416,2.590725167691369,3.701473068113462,0.016181529328555273,0.2067537577925318,3.8480952115085114
permutation,permuted_llm_a1p25,417,2.6695388885301004,3.908333740152518,-0.6495173918555514,0.11561346940249895,3.1823962903244043
permutation,permuted_gated_a1_d0p15,417,2.5898949727636356,3.6858424879374048,0.014312095376409107,0.2134390529308039,3.8462257775563655
permutation,permuted_llm_a1p25,418,2.6582182300970256,3.8965707295653442,-0.6677002074242265,0.12092897910821243,3.1642134747557296
permutation,permuted_gated_a1_d0p15,418,2.590838324897432,3.7041630560058856,-0.008176251573616443,0.20560038014573878,3.8237374306063394
permutation,permuted_llm_a1p25,419,2.617325157153637,3.843998398534831,-0.6460755457897869,0.14448972108489033,3.185838136390169
permutation,permuted_gated_a1_d0p15,419,2.5612937332011283,3.6571331625547776,0.0070992633211503405,0.2256445061743627,3.839012945501106
permutation,permuted_llm_a1p25,420,2.6491945087248654,3.868498401364888,-0.6330285688084076,0.13354965445172917,3.1988851133715483
permutation,permuted_gated_a1_d0p15,420,2.586374456963515,3.673278371295638,0.029311179578977505,0.21879229313359938,3.861224861758934
permutation,permuted_llm_a1p25,421,2.628956725795184,3.8741009672894022,-0.6527448011236165,0.13103815782530115,3.1791688810563397
permutation,permuted_gated_a1_d0p15,421,2.5681976424899418,3.6696066088687,0.005911951403353743,0.22035328318294956,3.83782563358331
permutation,permuted_llm_a1p25,422,2.6220143600446235,3.880817351530595,-0.6460430455072177,0.1280225726642007,3.1858706366727385
permutation,permuted_gated_a1_d0p15,422,2.571969305260227,3.677714955625031,0.018724007438442002,0.21690406873433477,3.850637689618398
permutation,permuted_llm_a1p25,423,2.6350338736968926,3.87723720699286,-0.6279576550426642,0.12963066960450242,3.2039560271372918
permutation,permuted_gated_a1_d0p15,423,2.582403015011255,3.683641270668726,0.0377599671606912,0.2143782545077353,3.8696736493406476
permutation,permuted_llm_a1p25,424,2.653276275222912,3.893357536936576,-0.6500089213791436,0.1223781815472883,3.1819047608008124
permutation,permuted_gated_a1_d0p15,424,2.5882490620263736,3.6871906287955434,0.025129010480649833,0.2128635596048235,3.8570426926606065
permutation,permuted_llm_a1p25,425,2.638407394050912,3.8663995698042877,-0.6304262822818476,0.1344895747127215,3.201487399898108
permutation,permuted_gated_a1_d0p15,425,2.5856056570626644,3.681468653716118,0.026624826235353973,0.21530470290181225,3.85853850841531
permutation,permuted_llm_a1p25,426,2.6307399599754753,3.8789525006435404,-0.627995822464016,0.12886039471787014,3.2039178597159403
permutation,permuted_gated_a1_d0p15,426,2.5789355739768762,3.6901343632772377,0.04046874501246333,0.2116062090243448,3.872382427192419
permutation,permuted_llm_a1p25,427,2.629454532590654,3.8673087374840494,-0.6428907692695383,0.1340824845460754,3.1890229129104175
permutation,permuted_gated_a1_d0p15,427,2.57476247231599,3.683541864381968,0.005874281969443855,0.21442065531771448,3.8377879641494
permutation,permuted_llm_a1p25,428,2.6777982924954813,3.9219829808221296,-0.6495770040356489,0.10942552139371964,3.182336678144307
permutation,permuted_gated_a1_d0p15,428,2.6010815913901095,3.705159922798023,0.007747782225850281,0.20517274391672047,3.8396614644058067
permutation,permuted_llm_a1p25,429,2.61320165101875,3.842577358760572,-0.6567397739858534,0.14512212999692287,3.1751739081941026
permutation,permuted_gated_a1_d0p15,429,2.5594685128504273,3.654556065273316,-0.0012862746933492084,0.22673546251992482,3.830627407486607
permutation,permuted_llm_a1p25,430,2.6594092042346125,3.8899412953765666,-0.6440854709838634,0.12391765113088227,3.1878282111960923
permutation,permuted_gated_a1_d0p15,430,2.586300172501702,3.692772042852526,0.02619932710602452,0.21047873061243916,3.8581130092859808
permutation,permuted_llm_a1p25,431,2.6500856873129806,3.894989769921953,-0.6425490762760098,0.12164216717359466,3.1893646059039464
permutation,permuted_gated_a1_d0p15,431,2.582772088584041,3.692787813628101,0.017407459715806893,0.2104719869579732,3.849321141895763
permutation,permuted_llm_a1p25,432,2.630081334603734,3.846376020528513,-0.6330687881518625,0.1434310790605665,3.1988448940280936
permutation,permuted_gated_a1_d0p15,432,2.5748245908688294,3.6751149439732633,0.01728461413096037,0.21801091842789244,3.8491982963109166
permutation,permuted_llm_a1p25,433,2.623243512294368,3.8740686581071317,-0.6212771212090018,0.1310526516806294,3.210636560970954
permutation,permuted_gated_a1_d0p15,433,2.5844826842486737,3.6994267130789806,0.03859240346335755,0.20763060584832982,3.8705060856433136
