subgroup_column,subgroup_value,method,rows,weight_sum,weighted_mae,weighted_rmse,weighted_bias,weighted_target_mean,weighted_prediction_mean
HHFAMINC,8,llm_trip_suppression_a1p25,890,12256706.34625848,2.7781529206661837,4.2158959785414725,-0.6810153532205433,4.668528737541171,3.987513384320628
HHFAMINC,8,global_trip_suppression_a1p25,890,12256706.34625848,2.83537746479418,4.430779021602819,-1.2997135312649286,4.668528737541171,3.368815206276242
HHFAMINC,8,random_trip_suppression_a1p25,890,12256706.34625848,2.898066824100338,4.556380808135027,-1.189834811798014,4.668528737541171,3.4786939257431566
HHFAMINC,9,historical_xgboost,611,8490208.346397549,4.381698529696394,5.302637768385783,3.3592780171943444,5.383431903888491,8.742709921082836
HHFAMINC,9,llm_trip_suppression_a1p25,611,8490208.346397549,2.898263300378282,4.086358525064523,-0.8845610969564917,5.383431903888491,4.498870806932
HHFAMINC,9,global_trip_suppression_a1p25,611,8490208.346397549,3.0451311444236575,4.4248124539387765,-1.7577758360815199,5.383431903888491,3.6256560678069714
HHFAMINC,9,random_trip_suppression_a1p25,611,8490208.346397549,3.2485596016353107,4.74410185976085,-1.7126446695264848,5.383431903888491,3.6707872343620065
CENSUS_R,1,historical_xgboost,1363,22465587.35554148,4.128547263733302,4.999645941640597,3.366626452054733,3.781268680541182,7.147895132595915
CENSUS_R,1,llm_trip_suppression_a1p25,1363,22465587.35554148,2.4287880784430502,3.5586671321287304,-0.731669906823738,3.781268680541182,3.049598773717445
CENSUS_R,1,global_trip_suppression_a1p25,1363,22465587.35554148,2.4593388075606315,3.6476418116638176,-0.8169922040851877,3.781268680541182,2.964276476455994
CENSUS_R,1,random_trip_suppression_a1p25,1363,22465587.35554148,2.6364721706504572,3.856312761053003,-0.7248646064550931,3.781268680541182,3.056404074086089
CENSUS_R,2,historical_xgboost,1861,27691062.214524657,4.366539726269556,5.38551695449052,3.635687565948619,3.88100875270086,7.516696318649478
CENSUS_R,2,llm_trip_suppression_a1p25,1861,27691062.214524657,2.469471662020222,3.6444996053571543,-0.500126285285463,3.88100875270086,3.3808824674153963
